frame_id,time_s,tag0_x,tag0_y,tag0_z,tag0_qx,tag0_qy,tag0_qz,tag0_qw,tag1_x,tag1_y,tag1_z,tag1_qx,tag1_qy,tag1_qz,tag1_qw,tag2_x,tag2_y,tag2_z,tag2_qx,tag2_qy,tag2_qz,tag2_qw,tag3_x,tag3_y,tag3_z,tag3_qx,tag3_qy,tag3_qz,tag3_qw,tag4_x,tag4_y,tag4_z,tag4_qx,tag4_qy,tag4_qz,tag4_qw,tag5_x,tag5_y,tag5_z,tag5_qx,tag5_qy,tag5_qz,tag5_qw,tag6_x,tag6_y,tag6_z,tag6_qx,tag6_qy,tag6_qz,tag6_qw,tag7_x,tag7_y,tag7_z,tag7_qx,tag7_qy,tag7_qz,tag7_qw,tag8_x,tag8_y,tag8_z,tag8_qx,tag8_qy,tag8_qz,tag8_qw,tag9_x,tag9_y,tag9_z,tag9_qx,tag9_qy,tag9_qz,tag9_qw,tag10_x,tag10_y,tag10_z,tag10_qx,tag10_qy,tag10_qz,tag10_qw,tag11_x,tag11_y,tag11_z,tag11_qx,tag11_qy,tag11_qz,tag11_qw,tag12_x,tag12_y,tag12_z,tag12_qx,tag12_qy,tag12_qz,tag12_qw,tag13_x,tag13_y,tag13_z,tag13_qx,tag13_qy,tag13_qz,tag13_qw,tag14_x,tag14_y,tag14_z,tag14_qx,tag14_qy,tag14_qz,tag14_qw,tag15_x,tag15_y,tag15_z,tag15_qx,tag15_qy,tag15_qz,tag15_qw,tag16_x,tag16_y,tag16_z,tag16_qx,tag16_qy,tag16_qz,tag16_qw,tag17_x,tag17_y,tag17_z,tag17_qx,tag17_qy,tag17_qz,tag17_qw,left_disp_avg,left_visible_count,right_disp_avg,right_visible_count,tag0_missing,tag1_missing,tag2_missing,tag3_missing,tag4_missing,tag5_missing,tag6_missing,tag7_missing,tag8_missing,tag9_missing,tag10_missing,tag11_missing,tag12_missing,tag13_missing,tag14_missing,tag15_missing,tag16_missing,tag17_missing,velocity_m_s,out_qx,out_qy,out_qz,out_qw
1626,3528255523.252018,-0.037703,0.017763,-0.036772,0.394367,-0.492975,-0.025769,0.775104,-0.042938,0.003415,-0.010749,0.386276,-0.504714,-0.112567,0.763795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.028864,0.035021,-0.044299,0.360114,-0.563981,0.053662,0.741190,-0.037744,0.020539,-0.015490,0.395762,-0.513051,-0.077046,0.757770,-0.039230,0.010507,0.004402,0.322777,-0.532502,0.021091,0.782184,-0.042082,0.002124,-0.033780,0.352764,-0.523402,0.045251,0.774313,-0.049803,-0.015671,-0.002377,0.346522,-0.436774,-0.027258,0.829703,-0.049064,-0.024096,0.016896,0.251458,-0.560304,0.022995,0.788859,0.040466,-0.009193,-0.006130,-0.000311,0.147736,0.007588,0.988998,0.059712,0.002148,-0.026457,-0.016717,0.124038,0.032720,0.991597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.035852,-0.001990,0.006669,0.020579,0.119242,0.052679,0.991253,0.055386,0.010305,-0.016902,-0.005590,0.073247,0.015992,0.997170,0.074059,0.020757,-0.037418,-0.031279,0.063803,0.032171,0.996953,0.084751,0.049670,-0.081570,-0.253082,-0.417244,-0.731138,0.476755,0.051750,0.018768,-0.008271,0.017540,0.049823,0.060635,0.996761,0.072924,0.031139,-0.031688,0.004419,0.027325,0.013542,0.999525,0.051676,8,0.069614,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.135830,0.249811,0.640003,0.127118,0.715424
1628,3528255523.453294,-0.056210,-0.001459,0.000930,-0.032183,-0.089622,0.033458,0.994893,-0.037297,0.009670,0.022527,-0.389586,0.367878,-0.107952,0.837398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061986,-0.000195,-0.021260,-0.002984,-0.126963,0.142371,0.981632,-0.042188,0.016865,0.008352,-0.053035,-0.118681,-0.008448,0.991479,-0.027949,0.022205,0.017503,-0.065907,-0.090522,0.110443,0.987555,-0.052049,-0.008504,0.013810,-0.029749,-0.083926,0.117943,0.989020,-0.030255,0.004767,0.040381,-0.086462,-0.026497,0.027859,0.995513,-0.014061,0.012677,0.051647,-0.243702,0.464397,0.047314,0.850121,0.025580,-0.024986,-0.023057,-0.415606,0.529995,-0.053602,0.737227,0.019030,-0.039961,-0.052104,-0.434201,0.526530,-0.018344,0.730684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026953,-0.011113,-0.023431,-0.386925,0.527108,-0.017487,0.756400,0.020313,-0.026344,-0.051172,-0.435777,0.480767,-0.013911,0.760768,0.015622,-0.040445,-0.076396,-0.440655,0.483398,0.011453,0.756319,0.026776,0.002879,-0.024307,-0.347588,0.527435,0.006096,0.775214,0.020900,-0.013572,-0.051717,-0.395358,0.478359,0.026656,0.783680,0.016514,-0.028547,-0.079458,-0.418165,0.431231,-0.007041,0.799455,0.051570,8,0.059614,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.128679,0.233041,0.231543,0.059019,0.942654
1630,3528255523.656660,-0.037342,0.018252,-0.038603,0.385635,-0.487703,-0.019582,0.782974,-0.043142,0.003471,-0.010668,0.377133,-0.492908,-0.109633,0.776398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.028217,0.035756,-0.047264,0.355764,-0.559018,0.057580,0.746737,-0.038003,0.020712,-0.015954,0.387914,-0.491742,-0.074349,0.776006,-0.037084,0.012390,0.001226,0.321521,-0.522326,0.025868,0.789386,-0.041135,0.003026,-0.035868,0.343121,-0.516569,0.049724,0.782912,-0.048554,-0.014586,-0.003574,0.344456,-0.425912,-0.022637,0.836323,-0.047117,-0.022450,0.015422,0.249306,-0.551566,0.026043,0.795577,0.041589,-0.007730,-0.009563,-0.010495,0.161575,0.011607,0.986736,0.060347,0.003363,-0.030486,-0.031141,0.135983,0.032932,0.989674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037615,0.000211,0.002094,0.009758,0.133150,0.057892,0.989356,0.056078,0.011375,-0.020503,-0.013427,0.088792,0.020666,0.995745,0.074359,0.021770,-0.041983,-0.036674,0.080892,0.037867,0.995328,0.033456,0.010064,0.010714,0.041050,0.120805,0.090005,0.987735,0.052333,0.019566,-0.011039,0.014246,0.057269,0.069523,0.995833,0.073023,0.031558,-0.034913,-0.000950,0.039397,0.014202,0.999122,0.051512,8,0.059751,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.118213,0.238162,0.239238,0.050893,0.939922
1632,3528255523.853123,-0.036108,0.018647,-0.040742,0.377099,-0.493626,-0.019053,0.783433,-0.042598,0.004130,-0.012138,0.363943,-0.498252,-0.105067,0.779905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.027984,0.035277,-0.048081,0.340118,-0.559908,0.059902,0.753149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.036829,0.012965,0.000159,0.310561,-0.528416,0.025066,0.789747,-0.039915,0.003553,-0.037918,0.339152,-0.520158,0.048019,0.782372,-0.048434,-0.014017,-0.004420,0.329560,-0.433030,-0.022745,0.838665,-0.046543,-0.021018,0.013726,0.240402,-0.557071,0.027769,0.794423,0.042047,-0.007866,-0.009852,-0.012299,0.158670,0.004329,0.987246,0.061550,0.003768,-0.032611,-0.036803,0.130131,0.027965,0.990419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037276,-0.000849,0.003970,0.012437,0.118737,0.049314,0.991622,0.057888,0.012873,-0.024828,-0.037440,0.087123,0.012470,0.995416,0.075507,0.021307,-0.043365,-0.047313,0.079576,0.033972,0.995126,0.033500,0.009899,0.011231,0.044661,0.109938,0.087577,0.989065,0.053385,0.019956,-0.012942,0.011602,0.055737,0.065239,0.996244,0.073856,0.030486,-0.034779,0.001653,0.032800,0.011535,0.999394,0.052231,7,0.060920,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.109773,0.248340,0.648461,0.140144,0.705822
1634,3528255524.054076,-0.056342,-0.002313,0.000333,-0.027289,-0.094138,0.039283,0.994409,-0.037130,0.009477,0.022630,-0.069685,-0.134170,-0.022971,0.988238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061460,0.000639,-0.018684,-0.009883,-0.123421,0.145005,0.981653,-0.043276,0.014630,0.005176,-0.046236,-0.121610,-0.003816,0.991493,-0.027475,0.022862,0.018928,-0.072734,-0.090958,0.117851,0.986178,-0.051360,-0.008002,0.015874,-0.035866,-0.078313,0.121943,0.988792,-0.029141,0.005884,0.043042,-0.092016,-0.018364,0.024558,0.995285,-0.013458,0.013087,0.052280,-0.129452,-0.113379,0.160174,0.971973,0.024986,-0.025184,-0.023895,-0.424151,0.533571,-0.053649,0.729739,0.019123,-0.039748,-0.051705,-0.436049,0.524902,-0.014728,0.730837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.027933,-0.010083,-0.021957,-0.383967,0.531073,-0.013392,0.755217,0.021450,-0.025318,-0.049363,-0.431987,0.475327,-0.011086,0.766374,0.016143,-0.039896,-0.075225,-0.443586,0.478574,0.016306,0.757584,0.026731,0.003185,-0.024203,-0.345606,0.527786,0.005150,0.775868,0.022842,-0.011743,-0.048861,-0.374271,0.473155,0.021589,0.797232,0.016311,-0.028386,-0.079112,-0.414031,0.442924,-0.002657,0.795229,0.051720,8,0.058854,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.108677,0.239485,0.649397,0.142363,0.707576
1636,3528255524.250396,-0.037111,0.017977,-0.037862,0.397204,-0.504936,-0.020027,0.766073,-0.044368,0.002079,-0.009259,0.377977,-0.500191,-0.103632,0.772142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030062,0.034323,-0.043281,0.350472,-0.566955,0.056318,0.743343,-0.038983,0.019646,-0.014388,0.389441,-0.502729,-0.073024,0.768288,-0.038523,0.010895,0.002858,0.329855,-0.530520,0.030004,0.780285,-0.041598,0.002102,-0.034577,0.346244,-0.526590,0.049048,0.774863,-0.048814,-0.015333,-0.003934,0.356943,-0.441611,-0.019403,0.822919,-0.048837,-0.024443,0.016425,0.258771,-0.559798,0.026053,0.786756,0.041240,-0.007808,-0.007655,-0.002942,0.149984,0.017808,0.988524,0.060318,0.003614,-0.027716,-0.024126,0.125845,0.034842,0.991144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036594,-0.000709,0.005058,0.018923,0.119820,0.066268,0.990401,0.056298,0.012312,-0.019388,-0.014668,0.075810,0.023027,0.996748,0.073972,0.021096,-0.036446,-0.024751,0.063748,0.043733,0.996700,0.032027,0.008832,0.014152,0.049120,0.098438,0.094587,0.989419,0.052206,0.020094,-0.009634,0.023815,0.052350,0.072652,0.995698,0.072508,0.031078,-0.029621,0.017237,0.006530,0.012823,0.999748,0.051602,8,0.058644,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.106427,0.253097,0.654375,0.142633,0.698134
1638,3528255524.457066,-0.037390,0.017758,-0.037987,0.380519,-0.501351,-0.020639,0.776805,-0.042872,0.003699,-0.011320,0.369942,-0.500241,-0.109459,0.775191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.028406,0.034955,-0.045957,0.344803,-0.570107,0.059192,0.743361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.037719,0.012040,0.001723,0.314467,-0.529514,0.028142,0.787359,-0.041336,0.002446,-0.035228,0.338913,-0.527607,0.049132,0.777402,-0.048712,-0.014413,-0.003985,0.337429,-0.440427,-0.027152,0.831522,-0.047898,-0.022427,0.015341,0.242548,-0.555648,0.026891,0.794797,0.040876,-0.009164,-0.006798,-0.007869,0.149423,0.009195,0.988699,0.060758,0.003058,-0.029731,-0.031263,0.130879,0.033014,0.990355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037116,-0.000559,0.003738,0.006828,0.127067,0.049924,0.990613,0.056736,0.011612,-0.020901,-0.021858,0.080805,0.014679,0.996382,0.074702,0.020532,-0.039602,-0.039602,0.070325,0.033248,0.996183,0.033322,0.009934,0.011087,0.036768,0.107317,0.081850,0.990167,0.052550,0.019199,-0.010356,0.013825,0.057061,0.065075,0.996152,0.073574,0.030927,-0.033715,0.002643,0.036025,0.012419,0.999270,0.052150,7,0.059508,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.106607,0.256129,0.651685,0.150380,0.697919
1639,3528255524.579817,-0.056394,-0.001430,0.000958,-0.034292,-0.094867,0.037680,0.994185,-0.036768,0.010396,0.024678,-0.076908,-0.126486,-0.032213,0.988458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061600,0.001580,-0.018865,-0.008767,-0.129451,0.144777,0.980921,-0.042976,0.015763,0.006683,-0.046496,-0.118658,-0.007058,0.991821,-0.028319,0.021675,0.017140,-0.059835,-0.093210,0.111604,0.987561,-0.052117,-0.008606,0.014005,-0.028080,-0.086360,0.122688,0.988282,-0.030453,0.003991,0.040065,-0.079741,-0.028172,0.025730,0.996085,-0.014709,0.011138,0.050028,-0.229443,0.470092,0.050830,0.850756,0.024502,-0.025448,-0.025175,-0.417004,0.530434,-0.054167,0.736080,0.020024,-0.038724,-0.051438,-0.423561,0.516263,-0.016763,0.744169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026495,-0.011195,-0.024536,-0.386532,0.532073,-0.010129,0.753252,0.020666,-0.025431,-0.051285,-0.425878,0.470438,-0.010759,0.772788,0.014727,-0.039913,-0.078131,-0.433222,0.486897,0.015475,0.758295,0.025797,0.002352,-0.025987,-0.339315,0.534369,0.008714,0.774105,0.022450,-0.011634,-0.050113,-0.365986,0.466281,0.022171,0.805075,0.014948,-0.028436,-0.081779,-0.413299,0.440322,-0.002855,0.797052,0.051329,8,0.059890,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.107293,0.246683,0.261195,0.069062,0.930674
1640,3528255524.656344,-0.056714,-0.001033,0.000624,-0.029807,-0.095670,0.029581,0.994527,-0.038205,0.008499,0.020861,-0.061851,-0.138755,-0.034819,0.987780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.062400,0.001028,-0.021678,0.003338,-0.135689,0.138705,0.980988,-0.044319,0.013964,0.002818,-0.031282,-0.123859,-0.008488,0.991770,-0.029094,0.020729,0.015414,-0.057532,-0.099979,0.108386,0.987394,-0.053020,-0.009220,0.011840,-0.025117,-0.093532,0.116145,0.988499,-0.030881,0.003628,0.040009,-0.087382,-0.021022,0.018208,0.995787,-0.015365,0.010109,0.049224,-0.114110,-0.118974,0.152372,0.974478,0.023787,-0.025946,-0.026719,-0.407999,0.536404,-0.057484,0.736549,0.019631,-0.038661,-0.052847,-0.414330,0.517536,-0.016554,0.748473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026515,-0.011263,-0.024977,-0.375007,0.524835,-0.011186,0.764063,0.018933,-0.026286,-0.054389,-0.419661,0.475419,-0.015916,0.773051,0.015232,-0.038975,-0.078695,-0.423539,0.480102,0.012119,0.768095,0.025099,0.001706,-0.027428,-0.336365,0.531877,0.008266,0.777108,0.021272,-0.012272,-0.052413,-0.366207,0.469591,0.023111,0.803021,0.015550,-0.027325,-0.082230,-0.404160,0.431599,-0.003622,0.806451,0.051366,8,0.060781,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.105419,0.166241,0.677891,0.139035,0.702494
1644,3528255525.056734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.042843,0.003653,-0.011029,0.375741,-0.494873,-0.108315,0.776007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030374,0.034699,-0.044340,0.349312,-0.556859,0.055943,0.751505,-0.040089,0.019386,-0.012939,0.385537,-0.475699,-0.081035,0.786451,-0.037152,0.012228,0.001441,0.320863,-0.522790,0.023253,0.789428,-0.039968,0.003976,-0.037251,0.359297,-0.517871,0.047160,0.774914,-0.048034,-0.014318,-0.004145,0.350581,-0.432478,-0.027032,0.830256,-0.047318,-0.022951,0.015943,0.247912,-0.548471,0.024098,0.798210,0.042499,-0.006226,-0.012118,-0.010526,0.160815,0.010806,0.986869,0.060973,0.004962,-0.032941,-0.030769,0.142018,0.033660,0.988813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038168,0.000881,0.000820,0.006285,0.134057,0.058846,0.989205,0.056552,0.012246,-0.021846,-0.015094,0.071710,0.013534,0.997219,0.074521,0.022525,-0.042836,-0.040049,0.075646,0.036580,0.995658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.053062,0.020822,-0.013297,0.021317,0.056683,0.074347,0.995392,0.072843,0.031501,-0.033950,0.016050,0.013292,0.008099,0.999750,0.050557,7,0.063979,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.100753,0.247592,0.279615,0.062623,0.925523
1646,3528255525.263653,-0.055855,-0.001086,0.001290,-0.023772,-0.095564,0.030108,0.994684,-0.036510,0.010508,0.024932,-0.058841,-0.128821,-0.034798,0.989309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061445,0.000908,-0.020484,0.006110,-0.135377,0.141625,0.980601,-0.042103,0.016881,0.008741,-0.047880,-0.110543,-0.018821,0.992539,-0.028889,0.020414,0.015226,-0.383582,0.430093,0.030519,0.816672,-0.051917,-0.008641,0.013476,-0.023666,-0.098048,0.123511,0.987204,-0.030179,0.004198,0.040757,-0.083680,-0.026434,0.023305,0.995869,-0.013613,0.012366,0.053349,-0.113767,-0.114880,0.151181,0.975194,0.025595,-0.024640,-0.023664,-0.415109,0.523754,-0.055546,0.741809,0.019720,-0.038631,-0.052221,-0.427118,0.518372,-0.019468,0.740595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026307,-0.011238,-0.024733,-0.382307,0.527966,-0.008624,0.758300,0.019733,-0.025895,-0.052786,-0.425675,0.474461,-0.013294,0.770396,0.015000,-0.039423,-0.078279,-0.434066,0.479649,0.015437,0.762421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.019767,-0.013608,-0.053829,-0.381322,0.482325,0.028216,0.788137,0.016710,-0.027035,-0.080208,-0.407038,0.427918,-0.004918,0.806958,0.051557,8,0.063505,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.106885,0.261314,0.669387,0.150944,0.678861
1648,3528255525.453264,-0.037754,0.017455,-0.037651,0.382197,-0.496239,-0.023602,0.779176,-0.043888,0.002746,-0.009743,0.375362,-0.494762,-0.104727,0.776754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029861,0.034189,-0.044469,0.345611,-0.561751,0.057492,0.749456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.038537,0.011276,0.003110,0.321012,-0.524355,0.026872,0.788214,-0.042756,0.001289,-0.033417,0.334299,-0.519304,0.051087,0.784830,-0.049407,-0.015394,-0.002621,0.344680,-0.428710,-0.023261,0.834783,-0.048438,-0.023429,0.016775,0.254338,-0.554357,0.029557,0.791913,0.041476,-0.008135,-0.008369,-0.003064,0.146524,0.008274,0.989168,0.059884,0.001667,-0.027003,-0.024947,0.118662,0.026663,0.992263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037149,-0.000429,0.003770,0.006999,0.123816,0.057217,0.990630,0.056367,0.011421,-0.020074,-0.018615,0.074101,0.017343,0.996926,0.074897,0.021791,-0.041445,-0.041048,0.069402,0.030282,0.996284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.053454,0.021110,-0.013956,-0.000193,0.064915,0.068186,0.995558,0.073286,0.031250,-0.033682,0.005426,0.026707,0.009330,0.999585,0.052489,7,0.063003,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.110778,0.165283,0.670089,0.129941,0.711884
1650,3528255525.650772,-0.037617,0.017250,-0.037488,0.033378,-0.082729,-0.046124,0.994944,-0.042876,0.003261,-0.011134,0.383118,-0.503153,-0.106474,0.767281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.028934,0.034452,-0.045080,0.351640,-0.568785,0.061356,0.740992,-0.040042,0.018883,-0.013018,0.389149,-0.491404,-0.074975,0.775541,-0.037990,0.011458,0.002067,0.022069,-0.005111,0.053250,0.998324,-0.042284,0.001353,-0.033726,0.340965,-0.524020,0.051118,0.778802,-0.050223,-0.016286,-0.001623,0.333701,-0.436283,-0.023540,0.835312,-0.049107,-0.024125,0.017231,0.144739,0.005243,0.138454,0.979721,0.041173,-0.008332,-0.007431,-0.008035,0.142613,0.005820,0.989729,0.060234,0.002587,-0.027612,-0.025765,0.117869,0.027181,0.992323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036963,-0.000453,0.004175,0.009565,0.122291,0.062785,0.990460,0.056535,0.011953,-0.020286,-0.027108,0.076390,0.018426,0.996539,0.074674,0.021395,-0.039465,-0.038917,0.068469,0.036071,0.996241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.052409,0.019694,-0.010172,0.015296,0.048219,0.070219,0.996248,0.073050,0.031011,-0.032086,0.006404,0.032936,0.020338,0.999230,0.051764,8,0.062435,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.110341,0.171128,-0.146418,-0.028266,0.973898
1652,3528255525.849594,-0.056207,-0.001726,-0.000235,-0.024538,-0.102900,0.034091,0.993804,-0.036892,0.010439,0.023798,-0.066950,-0.134606,-0.032177,0.988111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.060948,0.001449,-0.019246,-0.010024,-0.135396,0.146183,0.979897,-0.042059,0.017112,0.008527,-0.051339,-0.114789,-0.015564,0.991940,-0.028032,0.022188,0.017572,-0.385795,0.418674,0.026001,0.821704,-0.051731,-0.007970,0.014423,-0.037041,-0.096715,0.125043,0.986731,-0.030302,0.004955,0.040876,-0.081680,-0.033958,0.024923,0.995768,-0.014157,0.012835,0.052406,-0.126846,-0.123108,0.153150,0.972265,0.023877,-0.026187,-0.025863,-0.424242,0.525513,-0.058274,0.735159,0.020814,-0.038824,-0.050359,-0.433607,0.511405,-0.020767,0.741632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.027701,-0.010535,-0.022414,-0.382484,0.520447,-0.013302,0.763324,0.020021,-0.026576,-0.052146,-0.432400,0.473891,-0.012969,0.767000,0.015717,-0.040298,-0.077123,-0.442501,0.482264,0.013781,0.755926,0.026684,0.002705,-0.024470,-0.339103,0.524724,-0.000958,0.780815,0.020592,-0.013898,-0.052645,-0.391981,0.476854,0.028258,0.786233,0.017934,-0.027518,-0.078565,-0.406185,0.432074,-0.005112,0.805170,0.051566,8,0.059736,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.114697,0.218902,0.297254,0.062739,0.927247
1654,3528255526.052626,-0.036802,0.018736,-0.039957,0.388096,-0.488168,-0.024173,0.781338,-0.042336,0.004017,-0.011861,0.380366,-0.484558,-0.104729,0.780741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029026,0.035426,-0.047181,0.355084,-0.551176,0.062973,0.752433,-0.039060,0.020011,-0.014743,0.383813,-0.476857,-0.077631,0.786936,-0.037800,0.011757,0.002306,0.027658,0.004035,0.048562,0.998429,-0.041328,0.002892,-0.035995,0.344872,-0.512714,0.052882,0.784469,-0.047802,-0.014165,-0.004309,0.352916,-0.425087,-0.021537,0.833239,-0.046746,-0.022426,0.015522,0.137730,0.019226,0.141711,0.980091,0.041807,-0.007294,-0.010338,-0.010968,0.163035,0.006296,0.986539,0.060290,0.003806,-0.031441,-0.035199,0.129620,0.031289,0.990445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037566,0.000184,0.002213,0.008841,0.132351,0.062710,0.989178,0.057104,0.013944,-0.025644,-0.034631,0.096935,0.023993,0.994399,0.074038,0.022175,-0.043075,-0.041130,0.075469,0.043072,0.995368,0.033685,0.010498,0.010057,0.039921,0.116089,0.086778,0.988635,0.053774,0.022510,-0.017536,-0.005206,0.078670,0.074840,0.994074,0.072976,0.032739,-0.037715,-0.011698,0.047733,0.018485,0.998621,0.051545,8,0.061002,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.119511,0.114683,-0.187256,0.018311,0.975422
1656,3528255526.254025,-0.056811,-0.002314,-0.001012,-0.024012,-0.096704,0.031811,0.994515,-0.037700,0.009163,0.021849,-0.055282,-0.132730,-0.030838,0.989129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061770,0.000741,-0.020463,-0.007451,-0.129673,0.144944,0.980878,-0.043047,0.015607,0.006203,-0.043578,-0.117736,-0.011640,0.992020,-0.027966,0.022422,0.018307,-0.068350,-0.099693,0.111701,0.986363,-0.052821,-0.009592,0.011529,-0.018759,-0.089576,0.115316,0.989104,-0.030166,0.004922,0.041813,-0.093032,-0.016441,0.021410,0.995297,-0.014251,0.012330,0.052432,-0.243355,0.460373,0.051288,0.852176,0.024208,-0.025841,-0.025722,-0.422859,0.530830,-0.055308,0.732360,0.020220,-0.038862,-0.051571,-0.430894,0.512359,-0.023228,0.742481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.067473,-0.024560,-0.012983,-0.666165,0.528394,0.179447,0.494795,0.019232,-0.026725,-0.053478,-0.433192,0.482395,-0.010598,0.761267,0.017021,-0.038957,-0.075956,-0.432214,0.469328,0.012738,0.769909,0.027542,0.003763,-0.023308,-0.329928,0.520644,0.005911,0.787428,0.019658,-0.014142,-0.054000,-0.386060,0.482381,0.023316,0.785954,0.015976,-0.028208,-0.081055,-0.420607,0.436119,0.001541,0.795542,0.051918,8,0.064625,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.122422,0.204043,0.301826,0.072235,0.928466
1658,3528255526.439530,-0.037323,0.017998,-0.039353,0.381975,-0.484664,-0.018320,0.786676,-0.041511,0.004619,-0.013297,0.380121,-0.490229,-0.102587,0.777599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.027853,0.035684,-0.048845,0.348429,-0.556760,0.063879,0.751355,-0.038108,0.020558,-0.016352,0.381694,-0.492472,-0.075415,0.778520,-0.038498,0.011381,0.003157,0.302238,-0.519380,0.019193,0.799080,-0.039259,0.004136,-0.038784,0.357786,-0.516450,0.055866,0.775982,-0.046821,-0.013276,-0.005972,0.344083,-0.430903,-0.021616,0.833944,-0.047409,-0.022690,0.016214,0.256026,-0.545209,0.035028,0.797478,0.041980,-0.007281,-0.010328,-0.015413,0.162136,0.010298,0.986594,0.060395,0.003116,-0.030534,-0.036994,0.131127,0.031332,0.990180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037912,0.000640,0.001448,0.000463,0.132287,0.058187,0.989502,0.056554,0.012121,-0.022300,-0.024292,0.085815,0.016578,0.995877,0.074276,0.021358,-0.042062,-0.040082,0.080075,0.038607,0.995234,0.033102,0.009714,0.011969,0.049472,0.113876,0.092121,0.987977,0.053482,0.021481,-0.015475,-0.004423,0.067756,0.066129,0.995498,0.073321,0.032277,-0.037373,-0.015165,0.040437,0.016687,0.998928,0.051688,8,0.060513,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125467,0.156373,-0.144610,-0.017923,0.976890
